SHOP_WEEK,SHOP_DATE,SHOP_WEEKDAY,SHOP_HOUR,QUANTITY,SPEND,PROD_CODE,PROD_CODE_10,PROD_CODE_20,PROD_CODE_30,PROD_CODE_40,CUST_CODE,CUST_PRICE_SENSITIVITY,CUST_LIFESTAGE,BASKET_ID,BASKET_SIZE,BASKET_PRICE_SENSITIVITY,BASKET_TYPE,BASKET_DOMINANT_MISSION,STORE_CODE,STORE_FORMAT,STORE_REGION
200607,20060414,6,12,3,1.26,PRD0902125,CL00160,DEP00054,G00016,D00003,CUST0000753818,MM,OT,9.94E+14,L,MM,Top Up,Mixed,STORE00004,MS,E03
200607,20060414,6,12,1,0.93,PRD0903052,CL00031,DEP00008,G00004,D00002,CUST0000753818,MM,OT,9.94E+14,L,MM,Top Up,Mixed,STORE00004,MS,E03
200607,20060414,6,12,1,0.86,PRD0903676,CL00219,DEP00073,G00023,D00005,CUST0000753818,MM,OT,9.94E+14,L,MM,Top Up,Mixed,STORE00004,MS,E03
200607,20060414,6,12,1,1.44,PRD0903821,CL00020,DEP00005,G00003,D00001,CUST0000753818,MM,OT,9.94E+14,L,MM,Top Up,Mixed,STORE00004,MS,E03
200607,20060414,6,12,1,0.96,PRD0904110,CL00007,DEP00003,G00002,D00001,CUST0000753818,MM,OT,9.94E+14,L,MM,Top Up,Mixed,STORE00004,MS,E03
200607,20060415,7,14,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000880906,MM,OT,9.94E+14,M,MM,Small Shop,Fresh,STORE00006,LS,S01
200607,20060415,7,14,1,0.85,PRD0900254,CL00001,DEP00001,G00001,D00001,CUST0000880906,MM,OT,9.94E+14,M,MM,Small Shop,Fresh,STORE00006,LS,S01
200607,20060414,6,13,1,0.76,PRD0900372,CL00067,DEP00019,G00007,D00002,CUST0000723002,UM,YF,9.94E+14,M,LA,Small Shop,Fresh,STORE00006,LS,S01
200607,20060412,4,9,1,1.01,PRD0900483,CL00163,DEP00055,G00016,D00003,CUST0000079790,MM,OT,9.94E+14,M,UM,Small Shop,Mixed,STORE00006,LS,S01
200607,20060412,4,9,4,2.6,PRD0900755,CL00003,DEP00002,G00001,D00001,CUST0000079790,MM,OT,9.94E+14,M,UM,Small Shop,Mixed,STORE00006,LS,S01
200607,20060415,7,14,1,0.84,PRD0901212,CL00043,DEP00011,G00004,D00002,CUST0000880906,MM,OT,9.94E+14,M,MM,Small Shop,Fresh,STORE00006,LS,S01
200607,20060414,6,13,1,2.53,PRD0902087,CL00020,DEP00005,G00003,D00001,CUST0000723002,UM,YF,9.94E+14,M,LA,Small Shop,Fresh,STORE00006,LS,S01
200607,20060413,5,10,1,2.55,PRD0902311,CL00075,DEP00022,G00007,D00002,CUST0000059001,MM,YF,9.94E+14,S,UM,Small Shop,Fresh,STORE00006,LS,S01
200607,20060414,6,13,1,2.84,PRD0902320,CL00081,DEP00023,G00007,D00002,CUST0000723002,UM,YF,9.94E+14,M,LA,Small Shop,Fresh,STORE00006,LS,S01
200607,20060414,6,13,1,0.56,PRD0904044,CL00014,DEP00004,G00003,D00001,CUST0000723002,UM,YF,9.94E+14,M,LA,Small Shop,Fresh,STORE00006,LS,S01
200607,20060413,5,10,1,1.54,PRD0904358,CL00063,DEP00019,G00007,D00002,CUST0000059001,MM,YF,9.94E+14,S,UM,Small Shop,Fresh,STORE00006,LS,S01
200607,20060415,7,14,1,1.54,PRD0904358,CL00063,DEP00019,G00007,D00002,CUST0000880906,MM,OT,9.94E+14,M,MM,Small Shop,Fresh,STORE00006,LS,S01
200607,20060414,6,12,3,14.76,PRD0904513,CL00238,DEP00084,G00028,D00008,CUST0000194233,UM,,9.94E+14,M,UM,Small Shop,Grocery,STORE00006,LS,S01
200607,20060412,4,9,3,3.24,PRD0904548,CL00152,DEP00052,G00015,D00003,CUST0000079790,MM,OT,9.94E+14,M,UM,Small Shop,Mixed,STORE00006,LS,S01
200607,20060414,6,12,4,0.64,PRD0904816,CL00167,DEP00055,G00016,D00003,CUST0000194233,UM,,9.94E+14,M,UM,Small Shop,Grocery,STORE00006,LS,S01
200607,20060412,4,14,1,0.97,PRD0900830,CL00043,DEP00011,G00004,D00002,CUST0000267507,MM,OA,9.94E+14,M,LA,Top Up,Mixed,STORE00007,SS,W02
200607,20060410,2,14,1,4.72,PRD0901075,CL00226,DEP00078,G00024,D00006,CUST0000557389,MM,YA,9.94E+14,L,UM,Top Up,Fresh,STORE00007,SS,W02
200607,20060412,4,14,1,1.35,PRD0901488,CL00140,DEP00049,G00014,D00003,CUST0000267507,MM,OA,9.94E+14,M,LA,Top Up,Mixed,STORE00007,SS,W02
200607,20060410,2,14,3,1.53,PRD0902060,CL00070,DEP00020,G00007,D00002,CUST0000557389,MM,YA,9.94E+14,L,UM,Top Up,Fresh,STORE00007,SS,W02
200607,20060416,1,10,1,0.51,PRD0902060,CL00070,DEP00020,G00007,D00002,CUST0000557389,MM,YA,9.94E+14,S,LA,Small Shop,Fresh,STORE00007,SS,W02
200607,20060416,1,11,1,0.51,PRD0902060,CL00070,DEP00020,G00007,D00002,CUST0000557389,MM,YA,9.94E+14,S,MM,Small Shop,Fresh,STORE00007,SS,W02
200607,20060412,4,14,1,1.21,PRD0902063,CL00152,DEP00052,G00015,D00003,CUST0000267507,MM,OA,9.94E+14,M,LA,Top Up,Mixed,STORE00007,SS,W02
200607,20060410,2,14,1,1.77,PRD0902124,CL00023,DEP00008,G00004,D00002,CUST0000557389,MM,YA,9.94E+14,L,UM,Top Up,Fresh,STORE00007,SS,W02
200607,20060410,2,14,1,0.92,PRD0903189,CL00157,DEP00053,G00016,D00003,CUST0000557389,MM,YA,9.94E+14,L,UM,Top Up,Fresh,STORE00007,SS,W02
200607,20060410,2,14,1,0.89,PRD0903446,CL00079,DEP00022,G00007,D00002,CUST0000557389,MM,YA,9.94E+14,L,UM,Top Up,Fresh,STORE00007,SS,W02
200607,20060410,2,14,1,1.63,PRD0903571,CL00034,DEP00009,G00004,D00002,CUST0000557389,MM,YA,9.94E+14,L,UM,Top Up,Fresh,STORE00007,SS,W02
200607,20060410,2,14,1,0.23,PRD0903883,CL00214,DEP00071,G00022,D00005,CUST0000557389,MM,YA,9.94E+14,L,UM,Top Up,Fresh,STORE00007,SS,W02
200607,20060416,1,10,1,0.38,PRD0903898,CL00070,DEP00020,G00007,D00002,CUST0000557389,MM,YA,9.94E+14,S,LA,Small Shop,Fresh,STORE00007,SS,W02
200607,20060410,2,14,1,0.36,PRD0904367,CL00164,DEP00055,G00016,D00003,CUST0000557389,MM,YA,9.94E+14,L,UM,Top Up,Fresh,STORE00007,SS,W02
200607,20060412,4,14,1,0.4,PRD0904441,CL00002,DEP00001,G00001,D00001,CUST0000267507,MM,OA,9.94E+14,M,LA,Top Up,Mixed,STORE00007,SS,W02
200607,20060413,5,8,1,0.92,PRD0900014,CL00089,DEP00025,G00008,D00002,CUST0000410932,MM,OT,9.94E+14,L,MM,Full Shop,Mixed,STORE00008,MS,N01
200607,20060413,5,8,1,1.32,PRD0900608,CL00067,DEP00019,G00007,D00002,CUST0000410932,MM,OT,9.94E+14,L,MM,Full Shop,Mixed,STORE00008,MS,N01
200607,20060413,5,8,1,1.18,PRD0900653,CL00046,DEP00012,G00004,D00002,CUST0000410932,MM,OT,9.94E+14,L,MM,Full Shop,Mixed,STORE00008,MS,N01
200607,20060413,5,8,1,2.11,PRD0901088,CL00010,DEP00003,G00002,D00001,CUST0000410932,MM,OT,9.94E+14,L,MM,Full Shop,Mixed,STORE00008,MS,N01
200607,20060413,5,8,1,2.39,PRD0901779,CL00198,DEP00067,G00021,D00005,CUST0000410932,MM,OT,9.94E+14,L,MM,Full Shop,Mixed,STORE00008,MS,N01
200607,20060413,5,8,1,0.85,PRD0902265,CL00159,DEP00054,G00016,D00003,CUST0000410932,MM,OT,9.94E+14,L,MM,Full Shop,Mixed,STORE00008,MS,N01
200607,20060413,5,8,1,3.26,PRD0902751,CL00201,DEP00067,G00021,D00005,CUST0000410932,MM,OT,9.94E+14,L,MM,Full Shop,Mixed,STORE00008,MS,N01
200607,20060413,5,8,1,1.35,PRD0903033,CL00073,DEP00021,G00007,D00002,CUST0000410932,MM,OT,9.94E+14,L,MM,Full Shop,Mixed,STORE00008,MS,N01
200607,20060413,5,8,3,3.03,PRD0903074,CL00045,DEP00011,G00004,D00002,CUST0000410932,MM,OT,9.94E+14,L,MM,Full Shop,Mixed,STORE00008,MS,N01
200607,20060413,5,8,1,1.8,PRD0903321,CL00020,DEP00005,G00003,D00001,CUST0000410932,MM,OT,9.94E+14,L,MM,Full Shop,Mixed,STORE00008,MS,N01
200607,20060413,5,8,3,2.43,PRD0903744,CL00199,DEP00067,G00021,D00005,CUST0000410932,MM,OT,9.94E+14,L,MM,Full Shop,Mixed,STORE00008,MS,N01
200607,20060413,5,8,1,0.8,PRD0903959,CL00159,DEP00054,G00016,D00003,CUST0000410932,MM,OT,9.94E+14,L,MM,Full Shop,Mixed,STORE00008,MS,N01
200607,20060413,5,8,1,3.86,PRD0904013,CL00144,DEP00051,G00015,D00003,CUST0000410932,MM,OT,9.94E+14,L,MM,Full Shop,Mixed,STORE00008,MS,N01
200607,20060413,5,8,1,1.22,PRD0904136,CL00007,DEP00003,G00002,D00001,CUST0000410932,MM,OT,9.94E+14,L,MM,Full Shop,Mixed,STORE00008,MS,N01
200607,20060413,5,8,1,2.26,PRD0904264,CL00202,DEP00067,G00021,D00005,CUST0000410932,MM,OT,9.94E+14,L,MM,Full Shop,Mixed,STORE00008,MS,N01
200607,20060413,5,8,1,0.66,PRD0904867,CL00157,DEP00053,G00016,D00003,CUST0000410932,MM,OT,9.94E+14,L,MM,Full Shop,Mixed,STORE00008,MS,N01
200607,20060413,5,8,1,0.97,PRD0904915,CL00013,DEP00004,G00003,D00001,CUST0000410932,MM,OT,9.94E+14,L,MM,Full Shop,Mixed,STORE00008,MS,N01
200607,20060416,1,17,1,1.03,PRD0900097,CL00001,DEP00001,G00001,D00001,CUST0000967987,MM,OT,9.94E+14,L,MM,Top Up,Mixed,STORE00011,MS,W03
200607,20060416,1,17,3,1.83,PRD0900218,CL00157,DEP00053,G00016,D00003,CUST0000967987,MM,OT,9.94E+14,L,MM,Top Up,Mixed,STORE00011,MS,W03
200607,20060414,6,13,3,5.1,PRD0900267,CL00050,DEP00013,G00005,D00002,CUST0000124431,MM,,9.94E+14,M,MM,Small Shop,Fresh,STORE00011,MS,W03
200607,20060414,6,14,1,1.73,PRD0900364,CL00100,DEP00033,G00009,D00002,CUST0000746234,MM,YA,9.94E+14,M,UM,Small Shop,Fresh,STORE00011,MS,W03
200607,20060414,6,14,1,0.87,PRD0900414,CL00199,DEP00067,G00021,D00005,CUST0000697836,MM,YF,9.94E+14,M,MM,Small Shop,Grocery,STORE00011,MS,W03
200607,20060411,3,20,1,1.31,PRD0900494,CL00023,DEP00008,G00004,D00002,CUST0000904125,MM,YF,9.94E+14,L,UM,Top Up,Fresh,STORE00011,MS,W03
200607,20060416,1,17,1,1.75,PRD0900500,CL00130,DEP00047,G00013,D00003,CUST0000967987,MM,OT,9.94E+14,L,MM,Top Up,Mixed,STORE00011,MS,W03
200607,20060414,6,14,3,2.34,PRD0900864,CL00100,DEP00033,G00009,D00002,CUST0000746234,MM,YA,9.94E+14,M,UM,Small Shop,Fresh,STORE00011,MS,W03
200607,20060415,7,13,1,1.49,PRD0901007,CL00073,DEP00021,G00007,D00002,CUST0000124431,MM,,9.94E+14,M,LA,Top Up,Fresh,STORE00011,MS,W03
200607,20060411,3,20,3,4.38,PRD0901026,CL00068,DEP00019,G00007,D00002,CUST0000904125,MM,YF,9.94E+14,L,UM,Top Up,Fresh,STORE00011,MS,W03
200607,20060416,1,18,1,2.6,PRD0901265,CL00030,DEP00008,G00004,D00002,CUST0000967987,MM,OT,9.94E+14,L,MM,Top Up,Fresh,STORE00011,MS,W03
200607,20060415,7,15,1,0.33,PRD0901329,CL00154,DEP00052,G00015,D00003,CUST0000967987,MM,OT,9.94E+14,S,MM,Small Shop,Fresh,STORE00011,MS,W03
200607,20060416,1,18,3,0.99,PRD0901329,CL00154,DEP00052,G00015,D00003,CUST0000967987,MM,OT,9.94E+14,L,MM,Top Up,Fresh,STORE00011,MS,W03
200607,20060416,1,18,3,0.99,PRD0901329,CL00154,DEP00052,G00015,D00003,CUST0000967987,MM,OT,9.94E+14,M,LA,Small Shop,Grocery,STORE00011,MS,W03
200607,20060415,7,17,1,0.88,PRD0901850,CL00162,DEP00055,G00016,D00003,CUST0000967987,MM,OT,9.94E+14,S,MM,Small Shop,Fresh,STORE00011,MS,W03
200607,20060411,3,20,1,2.15,PRD0901991,CL00064,DEP00019,G00007,D00002,CUST0000904125,MM,YF,9.94E+14,L,UM,Top Up,Fresh,STORE00011,MS,W03
200607,20060411,3,20,1,1.34,PRD0902032,CL00077,DEP00022,G00007,D00002,CUST0000904125,MM,YF,9.94E+14,L,UM,Top Up,Fresh,STORE00011,MS,W03
200607,20060415,7,17,1,3.34,PRD0902064,CL00073,DEP00021,G00007,D00002,CUST0000967987,MM,OT,9.94E+14,S,MM,Small Shop,Fresh,STORE00011,MS,W03
200607,20060415,7,15,1,3.34,PRD0902064,CL00073,DEP00021,G00007,D00002,CUST0000967987,MM,OT,9.94E+14,S,MM,Small Shop,Fresh,STORE00011,MS,W03
200607,20060416,1,18,1,3.34,PRD0902064,CL00073,DEP00021,G00007,D00002,CUST0000967987,MM,OT,9.94E+14,L,MM,Top Up,Fresh,STORE00011,MS,W03
200607,20060416,1,18,1,0.01,PRD0902244,CL00214,DEP00071,G00022,D00005,CUST0000967987,MM,OT,9.94E+14,M,LA,Small Shop,Grocery,STORE00011,MS,W03
200607,20060414,6,13,1,1.24,PRD0902378,CL00040,DEP00010,G00004,D00002,CUST0000124431,MM,,9.94E+14,M,MM,Small Shop,Fresh,STORE00011,MS,W03
200607,20060415,7,13,1,1.22,PRD0902569,CL00159,DEP00054,G00016,D00003,CUST0000124431,MM,,9.94E+14,M,LA,Top Up,Fresh,STORE00011,MS,W03
200607,20060415,7,13,1,0.92,PRD0902819,CL00218,DEP00073,G00023,D00005,CUST0000124431,MM,,9.94E+14,M,LA,Top Up,Fresh,STORE00011,MS,W03
200607,20060414,6,13,1,0.32,PRD0903090,CL00218,DEP00073,G00023,D00005,CUST0000124431,MM,,9.94E+14,M,MM,Small Shop,Fresh,STORE00011,MS,W03
200607,20060411,3,20,1,1.46,PRD0903329,CL00161,DEP00054,G00016,D00003,CUST0000904125,MM,YF,9.94E+14,L,UM,Top Up,Fresh,STORE00011,MS,W03
200607,20060411,3,20,3,11.31,PRD0903377,CL00086,DEP00024,G00007,D00002,CUST0000904125,MM,YF,9.94E+14,L,UM,Top Up,Fresh,STORE00011,MS,W03
200607,20060415,7,13,1,1.22,PRD0903655,CL00074,DEP00021,G00007,D00002,CUST0000124431,MM,,9.94E+14,M,LA,Top Up,Fresh,STORE00011,MS,W03
200607,20060411,3,20,4,2,PRD0903733,CL00110,DEP00039,G00010,D00003,CUST0000904125,MM,YF,9.94E+14,L,UM,Top Up,Fresh,STORE00011,MS,W03
200607,20060411,3,20,1,0.53,PRD0903773,CL00159,DEP00054,G00016,D00003,CUST0000904125,MM,YF,9.94E+14,L,UM,Top Up,Fresh,STORE00011,MS,W03
200607,20060415,7,13,1,0.75,PRD0903788,CL00001,DEP00001,G00001,D00001,CUST0000124431,MM,,9.94E+14,M,LA,Top Up,Fresh,STORE00011,MS,W03
200607,20060416,1,18,7,3.01,PRD0904158,CL00070,DEP00020,G00007,D00002,CUST0000967987,MM,OT,9.94E+14,L,MM,Top Up,Fresh,STORE00011,MS,W03
200607,20060416,1,17,7,3.01,PRD0904158,CL00070,DEP00020,G00007,D00002,CUST0000967987,MM,OT,9.94E+14,L,MM,Top Up,Mixed,STORE00011,MS,W03
200607,20060416,1,18,1,0.36,PRD0904368,CL00143,DEP00050,G00014,D00003,CUST0000967987,MM,OT,9.94E+14,M,LA,Small Shop,Grocery,STORE00011,MS,W03
200607,20060416,1,17,1,0.8,PRD0904413,CL00205,DEP00069,G00022,D00005,CUST0000967987,MM,OT,9.94E+14,L,MM,Top Up,Mixed,STORE00011,MS,W03
200607,20060414,6,14,1,0.63,PRD0904547,CL00155,DEP00053,G00016,D00003,CUST0000746234,MM,YA,9.94E+14,M,UM,Small Shop,Fresh,STORE00011,MS,W03
200607,20060414,6,14,3,9.81,PRD0904933,CL00150,DEP00052,G00015,D00003,CUST0000697836,MM,YF,9.94E+14,M,MM,Small Shop,Grocery,STORE00011,MS,W03
200607,20060411,3,20,1,2.09,PRD0904962,CL00078,DEP00022,G00007,D00002,CUST0000904125,MM,YF,9.94E+14,L,UM,Top Up,Fresh,STORE00011,MS,W03
200607,20060411,3,20,1,1.49,PRD0904976,CL00040,DEP00010,G00004,D00002,CUST0000904125,MM,YF,9.94E+14,L,UM,Top Up,Fresh,STORE00011,MS,W03
200607,20060410,2,9,1,0.52,PRD0900024,CL00160,DEP00054,G00016,D00003,,,,9.94E+14,L,UM,Full Shop,Mixed,STORE00013,LS,N02
200607,20060413,5,11,1,4.08,PRD0900127,CL00237,DEP00084,G00028,D00008,CUST0000115970,MM,YA,9.94E+14,L,MM,Full Shop,Mixed,STORE00013,LS,N02
200607,20060415,7,21,1,4.08,PRD0900127,CL00237,DEP00084,G00028,D00008,CUST0000115970,MM,YA,9.94E+14,S,UM,Small Shop,Grocery,STORE00013,LS,N02
200607,20060410,2,9,1,2.77,PRD0900486,CL00034,DEP00009,G00004,D00002,,,,9.94E+14,L,UM,Full Shop,Mixed,STORE00013,LS,N02
200607,20060413,5,11,3,2.64,PRD0900571,CL00093,DEP00028,G00008,D00002,CUST0000115970,MM,YA,9.94E+14,L,MM,Full Shop,Mixed,STORE00013,LS,N02
200607,20060413,5,11,1,0.47,PRD0900622,CL00151,DEP00052,G00015,D00003,CUST0000115970,MM,YA,9.94E+14,L,MM,Full Shop,Mixed,STORE00013,LS,N02
200607,20060410,2,9,1,4.56,PRD0900636,CL00245,DEP00088,G00029,D00008,,,,9.94E+14,L,UM,Full Shop,Mixed,STORE00013,LS,N02
200607,20060413,5,11,1,0.75,PRD0900649,CL00140,DEP00049,G00014,D00003,CUST0000115970,MM,YA,9.94E+14,L,MM,Full Shop,Mixed,STORE00013,LS,N02
200607,20060413,5,11,1,0.82,PRD0900773,CL00142,DEP00050,G00014,D00003,CUST0000115970,MM,YA,9.94E+14,L,MM,Full Shop,Mixed,STORE00013,LS,N02
200607,20060410,2,9,1,3.91,PRD0900782,CL00086,DEP00024,G00007,D00002,,,,9.94E+14,L,UM,Full Shop,Mixed,STORE00013,LS,N02
200607,20060410,2,9,1,1.25,PRD0901020,CL00049,DEP00012,G00004,D00002,,,,9.94E+14,L,UM,Full Shop,Mixed,STORE00013,LS,N02
200607,20060413,5,11,1,0.22,PRD0901048,CL00065,DEP00019,G00007,D00002,CUST0000115970,MM,YA,9.94E+14,L,MM,Full Shop,Mixed,STORE00013,LS,N02
200607,20060410,2,9,1,1.92,PRD0901175,CL00049,DEP00012,G00004,D00002,,,,9.94E+14,L,UM,Full Shop,Mixed,STORE00013,LS,N02
200607,20060413,5,11,1,1.8,PRD0901421,CL00015,DEP00004,G00003,D00001,CUST0000115970,MM,YA,9.94E+14,L,MM,Full Shop,Mixed,STORE00013,LS,N02
200607,20060414,6,21,1,5.44,PRD0901444,CL00229,DEP00081,G00027,D00008,CUST0000125124,UM,YF,9.94E+14,S,MM,Small Shop,Grocery,STORE00013,LS,N02
200607,20060410,2,9,3,3.57,PRD0901569,CL00151,DEP00052,G00015,D00003,,,,9.94E+14,L,UM,Full Shop,Mixed,STORE00013,LS,N02
200607,20060413,5,11,1,0.43,PRD0901630,CL00159,DEP00054,G00016,D00003,CUST0000115970,MM,YA,9.94E+14,L,MM,Full Shop,Mixed,STORE00013,LS,N02
200607,20060410,2,9,1,1.88,PRD0901691,CL00205,DEP00069,G00022,D00005,,,,9.94E+14,L,UM,Full Shop,Mixed,STORE00013,LS,N02
200607,20060413,5,11,1,2.02,PRD0901799,CL00017,DEP00005,G00003,D00001,CUST0000115970,MM,YA,9.94E+14,L,MM,Full Shop,Mixed,STORE00013,LS,N02
200607,20060410,2,9,1,1.46,PRD0901882,CL00048,DEP00012,G00004,D00002,,,,9.94E+14,L,UM,Full Shop,Mixed,STORE00013,LS,N02
200607,20060416,1,19,1,3.19,PRD0901906,CL00081,DEP00023,G00007,D00002,CUST0000125124,UM,YF,9.94E+14,M,MM,Small Shop,Fresh,STORE00013,LS,N02
200607,20060410,2,9,1,2.17,PRD0901906,CL00081,DEP00023,G00007,D00002,,,,9.94E+14,L,UM,Full Shop,Mixed,STORE00013,LS,N02
200607,20060410,2,9,1,1.03,PRD0902028,CL00156,DEP00053,G00016,D00003,,,,9.94E+14,L,UM,Full Shop,Mixed,STORE00013,LS,N02
200607,20060410,2,9,1,0.64,PRD0902172,CL00073,DEP00021,G00007,D00002,,,,9.94E+14,L,UM,Full Shop,Mixed,STORE00013,LS,N02
200607,20060410,2,9,1,14.06,PRD0902446,CL00229,DEP00081,G00027,D00008,,,,9.94E+14,L,UM,Full Shop,Mixed,STORE00013,LS,N02
200607,20060413,5,11,1,0.94,PRD0902808,CL00045,DEP00011,G00004,D00002,CUST0000115970,MM,YA,9.94E+14,L,MM,Full Shop,Mixed,STORE00013,LS,N02
200607,20060413,5,11,1,0.89,PRD0903228,CL00138,DEP00048,G00013,D00003,CUST0000115970,MM,YA,9.94E+14,L,MM,Full Shop,Mixed,STORE00013,LS,N02
200607,20060410,2,9,3,2.94,PRD0903351,CL00005,DEP00002,G00001,D00001,,,,9.94E+14,L,UM,Full Shop,Mixed,STORE00013,LS,N02
200607,20060413,5,11,1,0.35,PRD0903361,CL00159,DEP00054,G00016,D00003,CUST0000115970,MM,YA,9.94E+14,L,MM,Full Shop,Mixed,STORE00013,LS,N02
200607,20060413,5,11,1,0.67,PRD0903588,CL00218,DEP00073,G00023,D00005,CUST0000115970,MM,YA,9.94E+14,L,MM,Full Shop,Mixed,STORE00013,LS,N02
200607,20060413,5,11,1,0.61,PRD0903650,CL00144,DEP00051,G00015,D00003,CUST0000115970,MM,YA,9.94E+14,L,MM,Full Shop,Mixed,STORE00013,LS,N02
200607,20060413,5,11,1,0.89,PRD0903681,CL00201,DEP00067,G00021,D00005,CUST0000115970,MM,YA,9.94E+14,L,MM,Full Shop,Mixed,STORE00013,LS,N02
200607,20060413,5,11,1,2.23,PRD0903785,CL00073,DEP00021,G00007,D00002,CUST0000115970,MM,YA,9.94E+14,L,MM,Full Shop,Mixed,STORE00013,LS,N02
200607,20060410,2,9,4,18.2,PRD0904014,CL00240,DEP00086,G00028,D00008,,,,9.94E+14,L,UM,Full Shop,Mixed,STORE00013,LS,N02
200607,20060413,5,11,1,0.64,PRD0904223,CL00078,DEP00022,G00007,D00002,CUST0000115970,MM,YA,9.94E+14,L,MM,Full Shop,Mixed,STORE00013,LS,N02
200607,20060413,5,11,1,1.16,PRD0904245,CL00065,DEP00019,G00007,D00002,CUST0000115970,MM,YA,9.94E+14,L,MM,Full Shop,Mixed,STORE00013,LS,N02
200607,20060413,5,11,1,2.49,PRD0904250,CL00045,DEP00011,G00004,D00002,CUST0000115970,MM,YA,9.94E+14,L,MM,Full Shop,Mixed,STORE00013,LS,N02
200607,20060416,1,19,3,2.22,PRD0904317,CL00067,DEP00019,G00007,D00002,CUST0000125124,UM,YF,9.94E+14,M,MM,Small Shop,Fresh,STORE00013,LS,N02
200607,20060414,6,21,1,3.64,PRD0904348,CL00230,DEP00081,G00027,D00008,CUST0000125124,UM,YF,9.94E+14,S,MM,Small Shop,Grocery,STORE00013,LS,N02
200607,20060413,5,11,1,1.54,PRD0904358,CL00063,DEP00019,G00007,D00002,CUST0000115970,MM,YA,9.94E+14,L,MM,Full Shop,Mixed,STORE00013,LS,N02
200607,20060413,5,11,1,3.37,PRD0904443,CL00212,DEP00070,G00022,D00005,CUST0000115970,MM,YA,9.94E+14,L,MM,Full Shop,Mixed,STORE00013,LS,N02
200607,20060410,2,9,1,0.39,PRD0904557,CL00154,DEP00052,G00015,D00003,,,,9.94E+14,L,UM,Full Shop,Mixed,STORE00013,LS,N02
200607,20060413,5,11,1,0.28,PRD0904988,CL00214,DEP00071,G00022,D00005,CUST0000115970,MM,YA,9.94E+14,L,MM,Full Shop,Mixed,STORE00013,LS,N02
200607,20060414,6,16,1,1.87,PRD0900027,CL00074,DEP00021,G00007,D00002,,,,9.94E+14,L,LA,Full Shop,Mixed,STORE00015,LS,E02
200607,20060413,5,16,1,0.64,PRD0900090,CL00140,DEP00049,G00014,D00003,CUST0000287482,UM,YA,9.94E+14,L,UM,Full Shop,Fresh,STORE00015,LS,E02
200607,20060414,6,16,1,0.97,PRD0900099,CL00007,DEP00003,G00002,D00001,,,,9.94E+14,L,LA,Full Shop,Mixed,STORE00015,LS,E02
200607,20060414,6,20,1,0.18,PRD0900103,CL00207,DEP00069,G00022,D00005,CUST0000474466,MM,YA,9.94E+14,L,LA,Top Up,Fresh,STORE00015,LS,E02
200607,20060413,5,16,1,1.47,PRD0900173,CL00045,DEP00011,G00004,D00002,CUST0000287482,UM,YA,9.94E+14,L,UM,Full Shop,Fresh,STORE00015,LS,E02
200607,20060413,5,16,1,3.71,PRD0900179,CL00051,DEP00013,G00005,D00002,CUST0000287482,UM,YA,9.94E+14,L,UM,Full Shop,Fresh,STORE00015,LS,E02
200607,20060414,6,20,1,0.85,PRD0900254,CL00001,DEP00001,G00001,D00001,CUST0000474466,MM,YA,9.94E+14,L,LA,Top Up,Fresh,STORE00015,LS,E02
200607,20060411,3,21,3,2.55,PRD0900254,CL00001,DEP00001,G00001,D00001,CUST0000643107,LA,YF,9.94E+14,L,LA,Full Shop,Mixed,STORE00015,LS,E02
200607,20060414,6,16,3,2.55,PRD0900254,CL00001,DEP00001,G00001,D00001,,,,9.94E+14,L,LA,Full Shop,Mixed,STORE00015,LS,E02
200607,20060414,6,16,3,0.81,PRD0900393,CL00197,DEP00067,G00021,D00005,,,,9.94E+14,L,LA,Full Shop,Mixed,STORE00015,LS,E02
200607,20060413,5,16,1,0.65,PRD0900528,CL00156,DEP00053,G00016,D00003,CUST0000287482,UM,YA,9.94E+14,L,UM,Full Shop,Fresh,STORE00015,LS,E02
200607,20060411,3,21,3,1.23,PRD0900663,CL00103,DEP00035,G00010,D00003,CUST0000643107,LA,YF,9.94E+14,L,LA,Full Shop,Mixed,STORE00015,LS,E02
200607,20060413,5,16,1,0.28,PRD0900684,CL00043,DEP00011,G00004,D00002,CUST0000287482,UM,YA,9.94E+14,L,UM,Full Shop,Fresh,STORE00015,LS,E02
200607,20060413,5,16,1,0.74,PRD0900733,CL00070,DEP00020,G00007,D00002,CUST0000287482,UM,YA,9.94E+14,L,UM,Full Shop,Fresh,STORE00015,LS,E02
200607,20060411,3,21,1,2.68,PRD0900787,CL00060,DEP00017,G00006,D00002,CUST0000643107,LA,YF,9.94E+14,L,LA,Full Shop,Mixed,STORE00015,LS,E02
200607,20060411,3,21,1,0.09,PRD0900818,CL00148,DEP00052,G00015,D00003,CUST0000643107,LA,YF,9.94E+14,L,LA,Full Shop,Mixed,STORE00015,LS,E02
200607,20060413,5,16,1,0.97,PRD0900830,CL00043,DEP00011,G00004,D00002,CUST0000287482,UM,YA,9.94E+14,L,UM,Full Shop,Fresh,STORE00015,LS,E02
200607,20060413,5,16,3,4.62,PRD0901015,CL00201,DEP00067,G00021,D00005,CUST0000287482,UM,YA,9.94E+14,L,UM,Full Shop,Fresh,STORE00015,LS,E02
